    160.00000000	 -16188.96617721	 -59564.48584079	   7187.57153387	      1.14294246	      4.99625042	     -0.15537074	
    170.00000000	 -16177.53675260	 -59514.52333658	   7186.01782651	      1.12156852	      5.04644712	     -0.16508405	
    170.00000000	 -16177.75049205	 -59514.02136959	   7185.92069335	      1.12168652	      5.04649983	     -0.16508434	
    180.00000000	 -16166.53244674	 -59463.55584421	   7184.26984698	      1.10043067	      5.09674889	     -0.17479794	
    180.00000000	 -16166.53323317	 -59463.55619675	   7184.26984896	      1.10043064	      5.09674899	     -0.17479795	
    190.00000000	 -16155.52892673	 -59412.58870683	   7182.52186950	      1.07929280	      5.14705072	     -0.18451183	
    190.00000000	 -16155.74030516	 -59412.08568953	   7182.42473062	      1.07941090	      5.14710300	     -0.18451211	
    200.00000000	 -16144.94501523	 -59360.61413674	   7180.57960671	      1.05839124	      5.19745666	     -0.19422627	
    200.00000000	 -16144.94580225	 -59360.61448641	   7180.57960860	      1.05839121	      5.19745676	     -0.19422627	
    210.00000000	 -16134.36189018	 -59308.63991876	   7178.63734589	      1.03748964	      5.24786266	     -0.20394070	
    210.00000000	 -16134.57090583	 -59308.13585978	   7178.54020157	      1.03760783	      5.24791451	     -0.20394097	
    220.00000000	 -16124.19364575	 -59255.65619622	   7176.50078925	      1.01682453	      5.29837191	     -0.21365565	
    220.00000000	 -16124.19443335	 -59255.65654301	   7176.50079104	      1.01682450	      5.29837201	     -0.21365566	
    230.00000000	 -16114.02618835	 -59202.67282290	   7174.36423447	      0.99615939	      5.34888121	     -0.22337061	
    230.00000000	 -16114.23283949	 -59202.16773087	   7174.26708499	      0.99627766	      5.34893263	     -0.22337086	
    240.00000000	 -16104.26888023	 -59148.67789042	   7172.03337393	      0.97573090	      5.39949290	     -0.23308604	
    240.00000000	 -16104.26966841	 -59148.67823433	   7172.03337563	      0.97573087	      5.39949300	     -0.23308605	
    250.00000000	 -16094.51235973	 -59094.68330429	   7169.70251516	      0.95530238	      5.45010465	     -0.24280148	
    250.00000000	 -16094.71664463	 -59094.17718783	   7169.60536079	      0.95542073	      5.45015563	     -0.24280172	
    260.00000000	 -16085.16125373	 -59039.67512165	   7167.17734123	      0.93511068	      5.50081792	     -0.25251738	
    260.00000000	 -16085.16204249	 -59039.67546269	   7167.17734284	      0.93511066	      5.50081802	     -0.25251739	
    270.00000000	 -16075.81093593	 -58984.66728250	   7164.65216898	      0.91491896	      5.55153124	     -0.26223328	
    270.00000000	 -16076.01285288	 -58984.16015025	   7164.55501000	      0.91503740	      5.55158180	     -0.26223351	
    280.00000000	 -16066.86129445	 -58928.64382677	   7161.93267272	      0.89496423	      5.60234523	     -0.27194961	
    280.00000000	 -16066.86208378	 -58928.64416493	   7161.93267424	      0.89496420	      5.60234533	     -0.27194962	
    290.00000000	 -16057.91244174	 -58872.62071165	   7159.21317806	      0.87500947	      5.65315927	     -0.28166595	
    290.00000000	 -16058.11198903	 -58872.11257225	   7159.11601476	      0.87512800	      5.65320939	     -0.28166616	
    300.00000000	 -16049.35952378	 -58815.57997717	   7156.29935112	      0.85529188	      5.70407310	     -0.29138268	
    300.00000000	 -16049.36031367	 -58815.58031245	   7156.29935254	      0.85529185	      5.70407320	     -0.29138269	
    310.00000000	 -16040.80739516	 -58758.53958042	   7153.38552567	      0.83557426	      5.75498699	     -0.30109942	
    310.00000000	 -16041.00457111	 -58758.03044251	   7153.28835832	      0.83569287	      5.75503668	     -0.30109962	
    320.00000000	 -16032.64645636	 -58700.47957881	   7150.27736021	      0.81609396	      5.80599982	     -0.31081654	
    320.00000000	 -16032.64724682	 -58700.47991121	   7150.27736155	      0.81609393	      5.80599992	     -0.31081654	
    330.00000000	 -16024.48630748	 -58642.41991204	   7147.16919616	      0.79661364	      5.85701269	     -0.32053365	
    330.00000000	 -16024.68111042	 -58641.90978426	   7147.07202505	      0.79673233	      5.85706195	     -0.32053383	
    340.00000000	 -16016.71260016	 -58583.33867220	   7143.86668493	      0.77737081	      5.90812364	     -0.33025111	
    340.00000000	 -16016.71339117	 -58583.33900172	   7143.86668617	      0.77737079	      5.90812374	     -0.33025112	
    350.00000000	 -16008.93968331	 -58524.25776432	   7140.56417501	      0.75812796	      5.95923464	     -0.33996858	
    350.00000000	 -16009.13211157	 -58523.74665531	   7140.46700040	      0.75824674	      5.95928346	     -0.33996874	
    360.00000000	 -16001.54845646	 -58464.15333244	   7137.06731129	      0.73912277	      6.01044284	     -0.34968636	
    360.00000000	 -16001.54924802	 -58464.15365908	   7137.06731244	      0.73912274	      6.01044294	     -0.34968636	
    370.00000000	 -15994.15802063	 -58404.04922964	   7133.57044879	      0.72011755	      6.06165110	     -0.35940415	
    370.00000000	 -15994.34807257	 -58403.53714805	   7133.47327096	      0.72023640	      6.06169949	     -0.35940430	
    380.00000000	 -15987.14451995	 -58342.91966920	   7129.87922642	      0.70135015	      6.11295570	     -0.36912223	
    380.00000000	 -15987.14531207	 -58342.91999296	   7129.87922747	      0.70135012	      6.11295580	     -0.36912223	
    390.00000000	 -15980.13181085	 -58281.79043497	   7126.18800517	      0.68258272	      6.16426035	     -0.37884031	
    390.00000000	 -15980.31948482	 -58281.27738945	   7126.09082440	      0.68270166	      6.16430831	     -0.37884045	
    400.00000000	 -15973.49127879	 -58219.63382676	   7122.30241854	      0.66405329	      6.21566048	     -0.38855865	
    400.00000000	 -15973.49207145	 -58219.63414764	   7122.30241950	      0.66405326	      6.21566058	     -0.38855866	
    410.00000000	 -15966.85153886	 -58157.47754188	   7118.41683295	      0.64552382	      6.26706066	     -0.39827700	
    410.00000000	 -15967.03683324	 -58156.96354107	   7118.31964951	      0.64564284	      6.26710818	     -0.39827713	
    420.00000000	 -15960.57921462	 -58094.29198397	   7114.33687700	      0.62723250	      6.31855544	     -0.40799558	
    420.00000000	 -15960.58000782	 -58094.29230197	   7114.33687787	      0.62723248	      6.31855555	     -0.40799559	
    430.00000000	 -15954.30768305	 -58031.10674651	   7110.25692199	      0.60894116	      6.37005029	     -0.41771417	
    430.00000000	 -15954.49059623	 -58030.59179907	   7110.15973616	      0.60906026	      6.37009738	     -0.41771428	
    440.00000000	 -15948.39880262	 -57966.89035430	   7105.98259221	      0.59088812	      6.42163887	     -0.42743297	
    440.00000000	 -15948.39959636	 -57966.89066942	   7105.98259299	      0.59088810	      6.42163898	     -0.42743297	
    450.00000000	 -15942.49071540	 -57902.67427966	   7101.70826329	      0.57283506	      6.47322752	     -0.43715177	
    450.00000000	 -15942.67124577	 -57902.15839424	   7101.61107534	      0.57295424	      6.47327418	     -0.43715186	
    460.00000000	 -15936.94051158	 -57837.42518584	   7097.23955572	      0.55502046	      6.52490904	     -0.44687075	
    460.00000000	 -15936.94130585	 -57837.42549807	   7097.23955641	      0.55502043	      6.52490914	     -0.44687075	
    470.00000000	 -15931.39110151	 -57772.17640670	   7092.77084891	      0.53720584	      6.57659061	     -0.45658973	
    470.00000000	 -15931.56924749	 -57771.65959195	   7092.67365912	      0.53732510	      6.57663684	     -0.45658981	
    480.00000000	 -15926.19480393	 -57705.89276127	   7088.10776013	      0.51962984	      6.62836420	     -0.46630887	
    480.00000000	 -15926.19559874	 -57705.89307062	   7088.10776073	      0.51962981	      6.62836430	     -0.46630887	
    490.00000000	 -15920.99930064	 -57639.60942765	   7083.44467203	      0.50205381	      6.68013784	     -0.47602801	
    490.00000000	 -15921.17506065	 -57639.09169223	   7083.34748066	      0.50217315	      6.68018363	     -0.47602808	
    500.00000000	 -15916.15213581	 -57572.28939794	   7078.58719918	      0.48471656	      6.73200262	     -0.48574727	
    500.00000000	 -15916.15293113	 -57572.28970440	   7078.58719968	      0.48471654	      6.73200273	     -0.48574728	
    510.00000000	 -15911.30576578	 -57504.96967715	   7073.72972691	      0.46737929	      6.78386747	     -0.49546654	
    510.00000000	 -15911.47913826	 -57504.45102972	   7073.63253424	      0.46749870	      6.78391283	     -0.49546660	
    520.00000000	 -15906.80295707	 -57436.61144779	   7068.67786765	      0.45028095	      6.83582259	     -0.50518591	
    520.00000000	 -15906.80375292	 -57436.61175137	   7068.67786807	      0.45028092	      6.83582269	     -0.50518592	
    530.00000000	 -15902.30094369	 -57368.25352447	   7063.62600889	      0.43318258	      6.88777777	     -0.51490529	
    530.00000000	 -15902.47192708	 -57367.73397370	   7063.52881520	      0.43330208	      6.88782270	     -0.51490533	
    540.00000000	 -15898.13771138	 -57298.85529744	   7058.37976146	      0.41632331	      6.93982236	     -0.52462473	
    540.00000000	 -15898.13850774	 -57298.85559813	   7058.37976179	      0.41632328	      6.93982246	     -0.52462474	
    550.00000000	 -15893.97527493	 -57229.45737356	   7053.13351443	      0.39946401	      6.99186700	     -0.53434418	
    550.00000000	 -15894.14386769	 -57228.93692810	   7053.03631999	      0.39958358	      6.99191150	     -0.53434421	
    560.00000000	 -15890.14683624	 -57159.01736813	   7047.69287759	      0.38284394	      7.04400019	     -0.54406367	
    560.00000000	 -15890.14763312	 -57159.01766594	   7047.69287782	      0.38284392	      7.04400030	     -0.54406368	
    570.00000000	 -15886.31919393	 -57088.57766297	   7042.25224105	      0.36622386	      7.09613344	     -0.55378317	
    570.00000000	 -15886.48539454	 -57088.05633149	   7042.15504612	      0.36634350	      7.09617751	     -0.55378319	
    580.00000000	 -15882.82076305	 -57017.09411577	   7036.61721409	      0.34984316	      7.14835437	     -0.56350269	
    580.00000000	 -15882.82156044	 -57017.09441069	   7036.61721424	      0.34984314	      7.14835447	     -0.56350269	
    590.00000000	 -15879.32312905	 -56945.61086595	   7030.98218736	      0.33346244	      7.20057536	     -0.57322220	
    590.00000000	 -15879.48693600	 -56945.08865711	   7030.88499222	      0.33358217	      7.20061899	     -0.57322220	
    600.00000000	 -15876.14991713	 -56873.08203093	   7025.15277014	      0.31732127	      7.25288315	     -0.58294171	
    600.00000000	 -15876.15071502	 -56873.08232296	   7025.15277020	      0.31732124	      7.25288326	     -0.58294171	
    610.00000000	 -15872.97750260	 -56800.55349040	   7019.32335305	      0.30118007	      7.30519101	     -0.59266122	
    610.00000000	 -15873.13891437	 -56800.03041286	   7019.22615798	      0.30129986	      7.30523421	     -0.59266121	
    620.00000000	 -15870.12471780	 -56726.97763883	   7013.29954597	      0.28527855	      7.35758481	     -0.60238070	
    620.00000000	 -15870.12551619	 -56726.97792797	   7013.29954593	      0.28527853	      7.35758491	     -0.60238070	
    630.00000000	 -15867.27273090	 -56653.40207887	   7007.27573891	      0.26937702	      7.40997867	     -0.61210018	
    630.00000000	 -15867.43174601	 -56652.87814131	   7007.17854416	      0.26949689	      7.41002143	     -0.61210015	
    640.00000000	 -15864.73557841	 -56578.77749939	   7001.05754288	      0.25371532	      7.46245760	     -0.62181959	
    640.00000000	 -15864.73637730	 -56578.77778564	   7001.05754275	      0.25371530	      7.46245770	     -0.62181960	
    650.00000000	 -15862.19922432	 -56504.15320862	   6994.83934679	      0.23805360	      7.51493659	     -0.63153901	
    650.00000000	 -15862.35584129	 -56503.62841971	   6994.74215264	      0.23817355	      7.51497892	     -0.63153897	
    660.00000000	 -15859.97290639	 -56428.47820719	   6988.42676328	      0.22263187	      7.56749979	     -0.64125834	
    660.00000000	 -15859.97370577	 -56428.47849055	   6988.42676306	      0.22263184	      7.56749990	     -0.64125834	
    670.00000000	 -15857.74738736	 -56352.80349158	   6982.01417962	      0.20721011	      7.62006306	     -0.65097767	
    670.00000000	 -15857.90160471	 -56352.27785998	   6981.91698634	      0.20733012	      7.62010495	     -0.65097762	
    680.00000000	 -15855.82710331	 -56276.07639150	   6975.40721063	      0.19202848	      7.67270966	     -0.66069689	
    680.00000000	 -15855.82790318	 -56276.07667197	   6975.40721033	      0.19202845	      7.67270976	     -0.66069689	
    690.00000000	 -15853.90761864	 -56199.34957436	   6968.80024141	      0.17684682	      7.72535632	     -0.67041611	
    690.00000000	 -15854.05943493	 -56198.82310875	   6968.70304926	      0.17696691	      7.72539778	     -0.67041604	
    700.00000000	 -15852.28856489	 -56121.56871629	   6961.99888948	      0.16190545	      7.77808546	     -0.68013518	
    700.00000000	 -15852.28936525	 -56121.56899387	   6961.99888909	      0.16190542	      7.77808556	     -0.68013519	
    710.00000000	 -15850.67031102	 -56043.78813827	   6955.19753724	      0.14696405	      7.83081465	     -0.68985426	
    710.00000000	 -15850.81972480	 -56043.26084733	   6955.10034649	      0.14708421	      7.83085568	     -0.68985418	
    720.00000000	 -15849.34768112	 -55964.95188021	   6948.20180545	      0.13226306	      7.88362546	     -0.69957317	
    720.00000000	 -15849.34848195	 -55964.95215490	   6948.20180497	      0.13226304	      7.88362556	     -0.69957317	
    730.00000000	 -15848.02585158	 -55886.11589932	   6941.20607326	      0.11756205	      7.93643632	     -0.70929208	
    730.00000000	 -15848.17286142	 -55885.58779172	   6941.10888418	      0.11768229	      7.93647691	     -0.70929199	
    740.00000000	 -15846.99483623	 -55806.22261664	   6934.01596522	      0.10310161	      7.98932792	     -0.71901079	
    740.00000000	 -15846.99563754	 -55806.22288844	   6934.01596465	      0.10310158	      7.98932802	     -0.71901080	
    750.00000000	 -15845.96462171	 -55726.32960824	   6926.82585669	      0.08864114	      8.04221958	     -0.72872951	
    750.00000000	 -15846.10922619	 -55725.80069266	   6926.72866956	      0.08876144	      8.04225974	     -0.72872940	
    760.00000000	 -15845.22040877	 -55645.37769365	   6919.44137656	      0.07442136	      8.09519111	     -0.73844800	
    760.00000000	 -15845.22121056	 -55645.37796255	   6919.44137589	      0.07442134	      8.09519121	     -0.73844801	
    770.00000000	 -15844.47699715	 -55564.42605044	   6912.05689583	      0.06020157	      8.14816270	     -0.74816650	
    770.00000000	 -15844.61919486	 -55563.89633555	   6911.95971091	      0.06032194	      8.14820243	     -0.74816638	
    780.00000000	 -15844.01477169	 -55482.41391401	   6904.47804827	      0.04622262	      8.20121329	     -0.75788475	
    780.00000000	 -15844.01557395	 -55482.41418002	   6904.47804752	      0.04622259	      8.20121340	     -0.75788475	
    790.00000000	 -15843.55334802	 -55400.40204607	   6896.89920004	      0.03224364	      8.25426395	     -0.76760299	
    790.00000000	 -15843.69313756	 -55399.87154056	   6896.80201758	      0.03236408	      8.25430324	     -0.76760286	
    800.00000000	 -15843.36829233	 -55317.32811524	   6889.12599026	      0.01850564	      8.30739273	     -0.77732097	
    800.00000000	 -15843.36909505	 -55317.32837836	   6889.12598942	      0.01850562	      8.30739284	     -0.77732097	
    810.00000000	 -15843.18403889	 -55234.25445000	   6881.35277972	      0.00476762	      8.36052158	     -0.78703894	
    810.00000000	 -15843.32141888	 -55233.72316255	   6881.25560000	      0.00488813	      8.36056044	     -0.78703880	
    820.00000000	 -15843.27133249	 -55150.11716955	   6873.38521347	     -0.00872929	      8.41372769	     -0.79675661	
    820.00000000	 -15843.27213567	 -55150.11742978	   6873.38521255	     -0.00872931	      8.41372780	     -0.79675662	
    830.00000000	 -15843.35942881	 -55065.98015182	   6865.41764637	     -0.02222622	      8.46693387	     -0.80647429	
    830.00000000	 -15843.49439788	 -55065.44809110	   6865.32046966	     -0.02210564	      8.46697229	     -0.80647413	
    840.00000000	 -15843.71424849	 -54980.77798392	   6857.25572992	     -0.03548190	      8.52021644	     -0.81619163	
    840.00000000	 -15843.71505213	 -54980.77824126	   6857.25572891	     -0.03548192	      8.52021654	     -0.81619164	
    850.00000000	 -15844.06987136	 -54895.57607584	   6849.09381253	     -0.04873760	      8.57349907	     -0.82590898	
    850.00000000	 -15844.20242815	 -54895.04325055	   6848.99663909	     -0.04861695	      8.57353706	     -0.82590881	
    860.00000000	 -15844.68739122	 -54809.30750003	   6840.73755268	     -0.06175192	      8.62685723	     -0.83562597	
    860.00000000	 -15844.68819531	 -54809.30775447	   6840.73755158	     -0.06175194	      8.62685733	     -0.83562598	
    870.00000000	 -15845.30571471	 -54723.03918113	   6832.38129180	     -0.07476626	      8.68021545	     -0.84534297	
    870.00000000	 -15845.43585787	 -54722.50559995	   6832.28412189	     -0.07464554	      8.68025301	     -0.84534278	
    880.00000000	 -15846.18110614	 -54635.70269429	   6823.83069588	     -0.08753908	      8.73364833	     -0.85505958	
    880.00000000	 -15846.18191068	 -54635.70294584	   6823.83069469	     -0.08753910	      8.73364844	     -0.85505958	
    890.00000000	 -15847.05730166	 -54548.36646149	   6815.28009884	     -0.10031192	      8.78708127	     -0.86477620	
    890.00000000	 -15847.18502985	 -54547.83213310	   6815.18293273	     -0.10019114	      8.78711840	     -0.86477600	
    900.00000000	 -15848.18573340	 -54459.96057790	   6806.53517471	     -0.11284311	      8.84058801	     -0.87449240	
    900.00000000	 -15848.18653838	 -54459.96082655	   6806.53517343	     -0.11284313	      8.84058811	     -0.87449241	
    910.00000000	 -15849.31496967	 -54371.55494545	   6797.79024937	     -0.12537432	      8.89409480	     -0.88420861	
    910.00000000	 -15849.44028157	 -54371.01987854	   6797.69308731	     -0.12525347	      8.89413149	     -0.88420840	
    920.00000000	 -15850.69160782	 -54282.07819676	   6788.85100540	     -0.13766375	      8.94767452	     -0.89392439	
    920.00000000	 -15850.69241324	 -54282.07844252	   6788.85100403	     -0.13766377	      8.94767462	     -0.89392439	
    930.00000000	 -15852.06905094	 -54192.60169631	   6779.91176014	     -0.14995320	      9.00125430	     -0.90364016	
    930.00000000	 -15852.19194523	 -54192.06589957	   6779.81460241	     -0.14983229	      9.00129055	     -0.90363994	
    940.00000000	 -15853.68905897	 -54102.05263154	   6770.77820525	     -0.16200074	      9.05490613	     -0.91335548	
    940.00000000	 -15853.68986483	 -54102.05287441	   6770.77820380	     -0.16200076	      9.05490623	     -0.91335548	
    950.00000000	 -15855.30987242	 -54011.50381212	   6761.64464898	     -0.17404830	      9.10855802	     -0.92307080	
    950.00000000	 -15855.43034780	 -54010.96729423	   6761.54749584	     -0.17392732	      9.10859384	     -0.92307056	
    960.00000000	 -15857.16841122	 -53919.88099767	   6752.31679261	     -0.18585381	      9.16228109	     -0.93278563	
    960.00000000	 -15857.16921752	 -53919.88123764	   6752.31679107	     -0.18585384	      9.16228120	     -0.93278563	
    970.00000000	 -15859.02775588	 -53828.25842567	   6742.98893476	     -0.19765935	      9.21600423	     -0.94250046	
    970.00000000	 -15859.14581106	 -53827.72119533	   6742.89178647	     -0.19753831	      9.21603962	     -0.94250021	
    980.00000000	 -15861.11998377	 -53735.56044533	   6733.46678686	     -0.20922272	      9.26979768	     -0.95221478	
    980.00000000	 -15861.12079050	 -53735.56068240	   6733.46678523	     -0.20922275	      9.26979779	     -0.95221478	
    990.00000000	 -15863.21301796	 -53642.86270454	   6723.94463740	     -0.22078612	      9.32359120	     -0.96192910	
    990.00000000	 -15863.32865166	 -53642.32477043	   6723.84749421	     -0.22066501	      9.32362615	     -0.96192884	
   1000.00000000	 -15865.53409071	 -53549.08815946	   6714.22820844	     -0.23210721	      9.37745416	     -0.97164289	
   1000.00000000	 -15865.53489786	 -53549.08839364	   6714.22820673	     -0.23210723	      9.37745426	     -0.97164289	
   1010.00000000	 -15867.85597018	 -53455.31385104	   6704.51177785	     -0.24342833	      9.43131718	     -0.98135667	
   1010.00000000	 -15867.96918113	 -53454.77522187	   6704.41464003	     -0.24330716	      9.43135169	     -0.98135639	
   1020.00000000	 -15870.40104104	 -53360.46135978	   6694.60107885	     -0.25450702	      9.48524877	     -0.99106989	
   1020.00000000	 -15870.40184861	 -53360.46159106	   6694.60107704	     -0.25450704	      9.48524888	     -0.99106989	
   1030.00000000	 -15872.94691905	 -53265.60910229	   6684.69037812	     -0.26558574	      9.53918043	     -1.00078311	
   1030.00000000	 -15873.05770600	 -53265.06978673	   6684.59324593	     -0.26546451	      9.53921451	     -1.00078282	
   1040.00000000	 -15875.71113876	 -53169.67730078	   6674.58542059	     -0.27642191	      9.59317980	     -1.01049574	
   1040.00000000	 -15875.71194675	 -53169.67752916	   6674.58541870	     -0.27642193	      9.59317990	     -1.01049574	
   1050.00000000	 -15878.47616604	 -53073.74573015	   6664.48046125	     -0.28725810	      9.64717923	     -1.02020837	
   1050.00000000	 -15878.58452775	 -53073.20573690	   6664.38333496	     -0.28713681	      9.64721287	     -1.02020807	
   1060.00000000	 -15881.45468288	 -52976.73327171	   6654.18125726	     -0.29785162	      9.70124549	     -1.02992039	
   1060.00000000	 -15881.45549129	 -52976.73349720	   6654.18125528	     -0.29785164	      9.70124559	     -1.02992039	
   1070.00000000	 -15884.43400770	 -52879.72104126	   6643.88205135	     -0.30844516	      9.75531182	     -1.03963241	
   1070.00000000	 -15884.53994293	 -52879.18037903	   6643.78493121	     -0.30832381	      9.75534503	     -1.03963209	
   1080.00000000	 -15887.62196748	 -52781.62659662	   6633.38861344	     -0.31879591	      9.80944411	     -1.04934378	
   1080.00000000	 -15887.62277630	 -52781.62681921	   6633.38861137	     -0.31879594	      9.80944422	     -1.04934378	
   1090.00000000	 -15890.81073565	 -52683.53237706	   6622.89517353	     -0.32914669	      9.86357647	     -1.05905516	
   1090.00000000	 -15890.91424317	 -52682.99105453	   6622.79805980	     -0.32902527	      9.86360924	     -1.05905483	
   1100.00000000	 -15894.20328175	 -52584.35463431	   6612.20751479	     -0.33925455	      9.91777392	     -1.06876586	
   1100.00000000	 -15894.20409097	 -52584.35485400	   6612.20751264	     -0.33925457	      9.91777403	     -1.06876587	
   1110.00000000	 -15897.59663665	 -52485.17711375	   6601.51985397	     -0.34936243	      9.97197144	     -1.07847657	
   1110.00000000	 -15897.69771526	 -52484.63513962	   6601.42274691	     -0.34924095	      9.97200378	     -1.07847623	
   1120.00000000	 -15901.18891004	 -52384.91477840	   6590.63798799	     -0.35922728	     10.02623318	     -1.08818659	
   1120.00000000	 -15901.18971967	 -52384.91499519	   6590.63798575	     -0.35922730	     10.02623329	     -1.08818659	
   1130.00000000	 -15904.78199264	 -52284.65266233	   6579.75611985	     -0.36909215	     10.08049499	     -1.09789660	
   1130.00000000	 -15904.88064114	 -52284.11004530	   6579.65901972	     -0.36897061	     10.08052690	     -1.09789625	
   1140.00000000	 -15908.56913191	 -52183.30445726	   6568.68006076	     -0.37871386	     10.13482015	     -1.10760590	
   1140.00000000	 -15908.56994193	 -52183.30467116	   6568.68005844	     -0.37871389	     10.13482026	     -1.10760590	
   1150.00000000	 -15912.35708079	 -52081.95646858	   6557.60399942	     -0.38833561	     10.18914538	     -1.11731520	
   1150.00000000	 -15912.45329798	 -52081.41321735	   6557.50690648	     -0.38821401	     10.18917685	     -1.11731483	
   1160.00000000	 -15916.33422216	 -51979.52113409	   6546.33376185	     -0.39771408	     10.24353310	     -1.12702375	
   1160.00000000	 -15916.33503258	 -51979.52134509	   6546.33375944	     -0.39771410	     10.24353320	     -1.12702375	
   1170.00000000	 -15920.31217354	 -51877.08601309	   6535.06352194	     -0.40709257	     10.29792087	     -1.13673230	
   1170.00000000	 -15920.40595826	 -51876.54213635	   6534.96643644	     -0.40697092	     10.29795191	     -1.13673192	
   1180.00000000	 -15924.47445089	 -51773.56230685	   6523.59912103	     -0.41622767	     10.35237027	     -1.14644008	
   1180.00000000	 -15924.47526170	 -51773.56251495	   6523.59911853	     -0.41622769	     10.35237037	     -1.14644008	
   1190.00000000	 -15928.63753865	 -51670.03881121	   6512.13471770	     -0.42536280	     10.40681973	     -1.15614786	
   1190.00000000	 -15928.72888973	 -51669.49431766	   6512.03763990	     -0.42524109	     10.40685033	     -1.15614747	
   1200.00000000	 -15932.98008355	 -51565.42550832	   6500.47616912	     -0.43425443	     10.46132994	     -1.16585485	
   1200.00000000	 -15932.98089475	 -51565.42571351	   6500.47616654	     -0.43425445	     10.46133004	     -1.16585485	
   1210.00000000	 -15937.32343925	 -51460.81241312	   6488.81761803	     -0.44314608	     10.51584021	     -1.17556183	
   1210.00000000	 -15937.41235553	 -51460.26731146	   6488.72054820	     -0.44302431	     10.51587037	     -1.17556143	
   1220.00000000	 -15941.84138096	 -51355.10830605	   6476.96493795	     -0.45179411	     10.57041035	     -1.18526800	
   1220.00000000	 -15941.84219254	 -51355.10850835	   6476.96493529	     -0.45179413	     10.57041046	     -1.18526800	
   1230.00000000	 -15946.36013386	 -51249.40440378	   6465.11225528	     -0.46044217	     10.62498056	     -1.19497416	
   1230.00000000	 -15946.44661420	 -51248.85870271	   6465.01519366	     -0.46032034	     10.62501030	     -1.19497374	
