      1.00000000	      -0.00089175	       0.00171714	      -0.00031061	      -0.00178337	       0.00343434	      -0.00062123
      2.00000000	      -0.00356648	       0.00686882	      -0.00124246	      -0.00356595	       0.00686909	      -0.00124246
      3.00000000	      -0.00802339	       0.01545545	      -0.00279554	      -0.00534775	       0.01030424	      -0.00186370
      4.00000000	      -0.01426171	       0.02747744	      -0.00496985	      -0.00712875	       0.01373981	      -0.00248493
      5.00000000	      -0.02228064	       0.04293520	      -0.00776541	      -0.00890897	       0.01717578	      -0.00310617
      6.00000000	      -0.03207939	       0.06182914	      -0.01118220	      -0.01068841	       0.02061216	      -0.00372742
      7.00000000	      -0.04365719	       0.08415966	      -0.01522024	      -0.01246705	       0.02404895	      -0.00434866
      8.00000000	      -0.05701324	       0.10992717	      -0.01987952	      -0.01424491	       0.02748614	      -0.00496991
      9.00000000	      -0.07214675	       0.13913208	      -0.02516006	      -0.01602198	       0.03092375	      -0.00559116
     10.00000000	      -0.08905694	       0.17177480	      -0.03106185	      -0.01779826	       0.03436175	      -0.00621241
     11.00000000	      -0.10774302	       0.20785573	      -0.03758489	      -0.01957376	       0.03780017	      -0.00683367
     12.00000000	      -0.12820420	       0.24737527	      -0.04472919	      -0.02134847	       0.04123899	      -0.00745493
     13.00000000	      -0.15043969	       0.29033385	      -0.05249475	      -0.02312239	       0.04467822	      -0.00807619
     14.00000000	      -0.17444871	       0.33673186	      -0.06088157	      -0.02489552	       0.04811786	      -0.00869745
     15.00000000	      -0.20023047	       0.38656970	      -0.06988966	      -0.02666787	       0.05155790	      -0.00931872
     16.00000000	      -0.22778418	       0.43984780	      -0.07951901	      -0.02843942	       0.05499835	      -0.00993999
     17.00000000	      -0.25710905	       0.49656654	      -0.08976964	      -0.03021019	       0.05843921	      -0.01056126
     18.00000000	      -0.28820430	       0.55672635	      -0.10064154	      -0.03198017	       0.06188047	      -0.01118254
     19.00000000	      -0.32106914	       0.62032761	      -0.11213471	      -0.03374937	       0.06532213	      -0.01180381
     20.00000000	      -0.35570278	       0.68737075	      -0.12424917	      -0.03551777	       0.06876421	      -0.01242509
     21.00000000	      -0.39210442	       0.75785616	      -0.13698490	      -0.03728539	       0.07220668	      -0.01304638
     22.00000000	      -0.43027330	       0.83178425	      -0.15034192	      -0.03905222	       0.07564957	      -0.01366766
     23.00000000	      -0.47020861	       0.90915543	      -0.16432022	      -0.04081826	       0.07909286	      -0.01428895
     24.00000000	      -0.51190956	       0.98997010	      -0.17891982	      -0.04258352	       0.08253655	      -0.01491024
     25.00000000	      -0.55537538	       1.07422867	      -0.19414070	      -0.04434799	       0.08598065	      -0.01553153
     26.00000000	      -0.60060527	       1.16193153	      -0.20998288	      -0.04611166	       0.08942515	      -0.01615283
     27.00000000	      -0.64759845	       1.25307911	      -0.22644636	      -0.04787455	       0.09287006	      -0.01677413
     28.00000000	      -0.69635412	       1.34767179	      -0.24353113	      -0.04963666	       0.09631537	      -0.01739543
     29.00000000	      -0.74687149	       1.44570999	      -0.26123721	      -0.05139797	       0.09976109	      -0.01801673
     30.00000000	      -0.79914979	       1.54719410	      -0.27956459	      -0.05315850	       0.10320721	      -0.01863803
     31.00000000	      -0.85318822	       1.65212454	      -0.29851328	      -0.05491823	       0.10665374	      -0.01925934
     32.00000000	      -0.90898600	       1.76050171	      -0.31808328	      -0.05667718	       0.11010067	      -0.01988065
     33.00000000	      -0.96654232	       1.87232601	      -0.33827459	      -0.05843534	       0.11354800	      -0.02050197
     34.00000000	      -1.02585642	       1.98759785	      -0.35908721	      -0.06019272	       0.11699574	      -0.02112328
     35.00000000	      -1.08692749	       2.10631762	      -0.38052115	      -0.06194930	       0.12044388	      -0.02174460
     36.00000000	      -1.14975476	       2.22848573	      -0.40257642	      -0.06370510	       0.12389242	      -0.02236592
     37.00000000	      -1.21433742	       2.35410259	      -0.42525300	      -0.06546010	       0.12734137	      -0.02298725
     38.00000000	      -1.28067470	       2.48316860	      -0.44855091	      -0.06721432	       0.13079072	      -0.02360857
     39.00000000	      -1.34876581	       2.61568416	      -0.47247014	      -0.06896775	       0.13424047	      -0.02422990
     40.00000000	      -1.41860995	       2.75164968	      -0.49701071	      -0.07072040	       0.13769063	      -0.02485123
     41.00000000	      -1.49020634	       2.89106555	      -0.52217261	      -0.07247225	       0.14114118	      -0.02547257
     42.00000000	      -1.56355419	       3.03393218	      -0.54795584	      -0.07422332	       0.14459214	      -0.02609390
     43.00000000	      -1.63865271	       3.18024997	      -0.57436041	      -0.07597359	       0.14804351	      -0.02671524
     44.00000000	      -1.71550111	       3.33001933	      -0.60138632	      -0.07772308	       0.15149527	      -0.02733658
     45.00000000	      -1.79409861	       3.48324065	      -0.62903358	      -0.07947178	       0.15494744	      -0.02795793
     46.00000000	      -1.87444441	       3.63991434	      -0.65730218	      -0.08121969	       0.15840001	      -0.02857927
     47.00000000	      -1.95653773	       3.80004080	      -0.68619212	      -0.08296681	       0.16185298	      -0.02920062
     48.00000000	      -2.04037778	       3.96362044	      -0.71570342	      -0.08471315	       0.16530635	      -0.02982197
     49.00000000	      -2.12596376	       4.13065365	      -0.74583607	      -0.08645869	       0.16876013	      -0.03044333
     50.00000000	      -2.21329490	       4.30114083	      -0.77659007	      -0.08820345	       0.17221430	      -0.03106468
     51.00000000	      -2.30237039	       4.47508239	      -0.80796543	      -0.08994741	       0.17566888	      -0.03168604
     52.00000000	      -2.39318946	       4.65247873	      -0.83996215	      -0.09169059	       0.17912386	      -0.03230740
     53.00000000	      -2.48575132	       4.83333024	      -0.87258023	      -0.09343298	       0.18257924	      -0.03292876
     54.00000000	      -2.58005516	       5.01763733	      -0.90581968	      -0.09517458	       0.18603502	      -0.03355013
     55.00000000	      -2.67610022	       5.20540041	      -0.93968049	      -0.09691539	       0.18949120	      -0.03417150
     56.00000000	      -2.77388569	       5.39661986	      -0.97416268	      -0.09865542	       0.19294778	      -0.03479287
     57.00000000	      -2.87341079	       5.59129610	      -1.00926624	      -0.10039465	       0.19640476	      -0.03541424
     58.00000000	      -2.97467472	       5.78942951	      -1.04499117	      -0.10213309	       0.19986214	      -0.03603562
     59.00000000	      -3.07767671	       5.99102051	      -1.08133747	      -0.10387075	       0.20331992	      -0.03665700
     60.00000000	      -3.18241595	       6.19606949	      -1.11830516	      -0.10560761	       0.20677810	      -0.03727838
     61.00000000	      -3.28889167	       6.40457685	      -1.15589423	      -0.10734369	       0.21023668	      -0.03789976
     62.00000000	      -3.39710307	       6.61654299	      -1.19410468	      -0.10907898	       0.21369566	      -0.03852115
     63.00000000	      -3.50704937	       6.83196831	      -1.23293653	      -0.11081348	       0.21715504	      -0.03914253
     64.00000000	      -3.61872977	       7.05085321	      -1.27238975	      -0.11254719	       0.22061482	      -0.03976392
     65.00000000	      -3.73214348	       7.27319809	      -1.31246438	      -0.11428011	       0.22407500	      -0.04038532
     66.00000000	      -3.84728971	       7.49900335	      -1.35316039	      -0.11601224	       0.22753558	      -0.04100671
     67.00000000	      -3.96416769	       7.72826939	      -1.39447780	      -0.11774358	       0.23099656	      -0.04162811
     68.00000000	      -4.08277661	       7.96099660	      -1.43641661	      -0.11947413	       0.23445793	      -0.04224951
     69.00000000	      -4.20311568	       8.19718538	      -1.47897682	      -0.12120389	       0.23791971	      -0.04287091
     70.00000000	      -4.32518413	       8.43683614	      -1.52215844	      -0.12293287	       0.24138188	      -0.04349232
     71.00000000	      -4.44898115	       8.67994927	      -1.56596146	      -0.12466105	       0.24484445	      -0.04411372
     72.00000000	      -4.57450597	       8.92652517	      -1.61038589	      -0.12638844	       0.24830742	      -0.04473513
     73.00000000	      -4.70175778	       9.17656424	      -1.65543173	      -0.12811505	       0.25177078	      -0.04535655
     74.00000000	      -4.83073580	       9.43006687	      -1.70109898	      -0.12984086	       0.25523455	      -0.04597796
     75.00000000	      -4.96143924	       9.68703347	      -1.74738765	      -0.13156589	       0.25869871	      -0.04659938
     76.00000000	      -5.09386731	       9.94746443	      -1.79429774	      -0.13329012	       0.26216327	      -0.04722080
     77.00000000	      -5.22801922	      10.21136014	      -1.84182924	      -0.13501357	       0.26562823	      -0.04784222
     78.00000000	      -5.36389419	      10.47872102	      -1.88998217	      -0.13673623	       0.26909358	      -0.04846364
     79.00000000	      -5.50149141	      10.74954744	      -1.93875653	      -0.13845809	       0.27255934	      -0.04908507
     80.00000000	      -5.64081011	      11.02383982	      -1.98815231	      -0.14017917	       0.27602548	      -0.04970650
     81.00000000	      -5.78184949	      11.30159854	      -2.03816952	      -0.14189946	       0.27949203	      -0.05032793
     82.00000000	      -5.92460876	      11.58282401	      -2.08880816	      -0.14361896	       0.28295897	      -0.05094936
     83.00000000	      -6.06908714	      11.86751662	      -2.14006824	      -0.14533766	       0.28642631	      -0.05157079
     84.00000000	      -6.21528383	      12.15567677	      -2.19194975	      -0.14705558	       0.28989405	      -0.05219223
